Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
15433.0,214,2,533.3,2,2,3,7,Others
15434.0,8,11,2520.56,5,5,4,14,Champions
15435.0,22,1,109.94,4,1,1,6,Potential Loyalist
15436.0,12,3,965.93,5,3,3,11,Loyal Customers
15437.0,262,2,361.1,2,2,2,6,Others
15438.0,131,1,137.13,3,1,1,5,Others
15439.0,405,3,1201.05,2,3,4,9,Others
15440.0,55,3,307.18,4,3,2,9,Loyal Customers
15441.0,396,3,1050.51,2,3,3,8,Others
15442.0,249,1,594.0,2,1,3,6,Others
15443.0,2,14,4549.28,5,5,5,15,Champions
15444.0,9,2,1260.86,5,2,4,11,Potential Loyalist
15445.0,264,2,180.95,2,2,1,5,Others
15446.0,377,3,390.5,2,3,2,7,Others
15447.0,331,5,400.13,2,4,2,8,At Risk
15448.0,313,2,650.41,2,2,3,7,Others
15449.0,26,3,954.62,4,3,3,10,Loyal Customers
15450.0,30,1,388.94,4,1,2,7,Potential Loyalist
15451.0,434,2,174.71,1,2,1,4,Lost
15452.0,30,6,1697.1100000000001,4,4,4,12,Champions
15453.0,2,7,1176.72,5,4,4,13,Champions
15454.0,362,2,255.94,2,2,2,6,Others
15456.0,283,10,1999.77,2,5,4,11,At Risk
15457.0,262,1,217.17,2,1,1,4,Others
15458.0,25,2,370.43999999999994,4,2,2,8,Potential Loyalist
15459.0,417,2,190.07999999999998,1,2,1,4,Lost
15460.0,354,1,169.66,2,1,1,4,Others
15461.0,461,2,429.7,1,2,2,5,Lost
15462.0,94,4,704.4,3,3,3,9,Loyal Customers
15463.0,29,1,126.14,4,1,1,6,Potential Loyalist
15464.0,338,1,717.45,2,1,3,6,Others
15465.0,20,32,7002.85,4,5,5,14,Champions
15466.0,85,4,1463.51,3,3,4,10,Loyal Customers
15467.0,9,3,499.93,5,3,2,10,Loyal Customers
15468.0,51,2,1227.28,4,2,4,10,Potential Loyalist
15469.0,50,3,571.0,4,3,3,10,Loyal Customers
15470.0,576,1,63.419999999999995,1,1,1,3,Lost
15471.0,2,3,1232.21,5,3,4,12,Loyal Customers
15472.0,113,1,335.15999999999997,3,1,2,6,Others
15473.0,14,8,2046.0,5,4,4,13,Champions
15474.0,596,1,124.85000000000001,1,1,1,3,Lost
15475.0,77,1,406.31,3,1,2,6,Others
15476.0,380,4,1950.23,2,3,4,9,Others
15477.0,650,1,368.4,1,1,2,4,Lost
15478.0,40,3,1670.73,4,3,4,11,Loyal Customers
15479.0,733,1,147.4,1,1,1,3,Lost
15480.0,116,3,2944.05,3,3,5,11,Loyal Customers
15481.0,401,1,1687.34,2,1,4,7,Others
15482.0,16,18,10996.26,5,5,5,15,Champions
15483.0,161,10,835.8,3,5,3,11,Loyal Customers
15484.0,1,6,4457.0,5,4,5,14,Champions
15485.0,30,7,4551.110000000001,4,4,5,13,Champions
15486.0,527,1,102.0,1,1,1,3,Lost
15487.0,680,1,231.32,1,1,1,3,Lost
15488.0,93,5,416.92,3,4,2,9,Loyal Customers
15489.0,23,8,2093.01,4,4,4,12,Champions
15490.0,430,1,209.65,1,1,1,3,Lost
15491.0,95,6,2577.79,3,4,5,12,Loyal Customers
15492.0,28,2,518.66,4,2,2,8,Potential Loyalist
15493.0,33,9,2865.05,4,5,5,14,Champions
15494.0,21,5,3520.65,4,4,5,13,Champions
15495.0,379,1,226.6,2,1,1,4,Others
15496.0,631,1,120.64,1,1,1,3,Lost
15497.0,18,9,7393.04,5,5,5,15,Champions
15498.0,3,43,23784.43,5,5,5,15,Champions
15499.0,724,1,137.75,1,1,1,3,Lost
15500.0,8,4,872.41,5,3,3,11,Loyal Customers
15501.0,405,2,324.55,2,2,2,6,Others
15502.0,16,11,7799.27,5,5,5,15,Champions
15503.0,363,2,248.7,2,2,2,6,Others
15504.0,81,4,368.15,3,3,2,8,Loyal Customers
15505.0,53,5,3487.36,4,4,5,13,Champions
15506.0,23,6,1886.68,4,4,4,12,Champions
15507.0,172,1,296.76,3,1,2,6,Others
15508.0,189,6,844.57,2,4,3,9,At Risk
15509.0,380,1,85.96,2,1,1,4,Others
15511.0,12,5,539.63,5,4,3,12,Champions
15512.0,156,4,297.58,3,3,2,8,Loyal Customers
15513.0,33,33,22882.850000000002,4,5,5,14,Champions
15514.0,12,18,5736.85,5,5,5,15,Champions
15515.0,387,1,171.81,2,1,1,4,Others
15516.0,45,3,53.93,4,3,1,8,Loyal Customers
15517.0,233,1,254.28,2,1,2,5,Others
15518.0,64,14,3686.44,3,5,5,13,Loyal Customers
15519.0,383,2,344.61,2,2,2,6,Others
15520.0,2,1,343.5,5,1,2,8,Potential Loyalist
15521.0,40,15,5153.29,4,5,5,14,Champions
15522.0,33,2,398.84,4,2,2,8,Potential Loyalist
15523.0,84,15,14500.04,3,5,5,13,Loyal Customers
15524.0,607,1,15.0,1,1,1,3,Lost
15525.0,2,4,1003.55,5,3,3,11,Loyal Customers
15526.0,33,1,9.14,4,1,1,6,Potential Loyalist
15527.0,19,22,4126.89,5,5,5,15,Champions
15528.0,254,1,211.43,2,1,1,4,Others
15529.0,23,12,4925.6,4,5,5,14,Champions
15530.0,22,5,1415.17,4,4,4,12,Champions
15531.0,8,2,1719.49,5,2,4,11,Potential Loyalist
15532.0,25,10,2867.0,4,5,5,14,Champions
15533.0,19,3,583.62,5,3,3,11,Loyal Customers
15534.0,726,1,154.3,1,1,1,3,Lost
15535.0,173,6,602.47,3,4,3,10,Loyal Customers
15536.0,409,1,259.09,2,1,2,5,Others
15537.0,163,1,86.02,3,1,1,5,Others
15538.0,538,6,2172.6,1,4,4,9,At Risk
15539.0,7,1,538.46,5,1,3,9,Potential Loyalist
15540.0,11,2,460.68,5,2,2,9,Potential Loyalist
15541.0,114,1,85.13000000000001,3,1,1,5,Others
15542.0,512,3,761.95,1,3,3,7,Others
15543.0,288,2,207.39,2,2,1,5,Others
15544.0,9,20,8060.43,5,5,5,15,Champions
15545.0,54,2,334.1,4,2,2,8,Potential Loyalist
15546.0,607,2,1079.1000000000001,1,2,4,7,Lost
15547.0,7,25,8702.84,5,5,5,15,Champions
15548.0,596,1,98.74,1,1,1,3,Lost
15549.0,77,8,1749.81,3,4,4,11,Loyal Customers
15550.0,4,12,1821.6,5,5,4,14,Champions
15551.0,37,7,1425.38,4,4,4,12,Champions
15552.0,217,2,252.52,2,2,2,6,Others
15553.0,60,1,390.93,3,1,2,6,Others
15554.0,278,1,130.4,2,1,1,4,Others
15555.0,12,35,10318.21,5,5,5,15,Champions
15556.0,24,1,251.37,4,1,2,7,Potential Loyalist
15557.0,29,1,371.0,4,1,2,7,Potential Loyalist
15558.0,639,1,153.78000000000003,1,1,1,3,Lost
15559.0,568,1,936.4,1,1,3,5,Lost
15560.0,398,2,153.52,2,2,1,5,Others
15561.0,12,8,1409.69,5,4,4,13,Champions
15562.0,352,3,520.38,2,3,2,7,Others
15563.0,22,7,2673.15,4,4,5,13,Champions
15564.0,463,2,70.74000000000001,1,2,1,4,Lost
15565.0,50,2,123.66000000000001,4,2,1,7,Potential Loyalist
15566.0,393,2,227.87,2,2,1,5,Others
15567.0,19,1,171.06,5,1,1,7,Potential Loyalist
15568.0,3,3,724.39,5,3,3,11,Loyal Customers
15569.0,104,10,3514.5,3,5,5,13,Loyal Customers
15570.0,7,24,7023.84,5,5,5,15,Champions
15571.0,12,14,3414.69,5,5,5,15,Champions
15572.0,5,10,3074.52,5,5,5,15,Champions
15573.0,32,5,961.03,4,4,3,11,Champions
15574.0,178,6,1184.45,3,4,4,11,Loyal Customers
15575.0,620,1,30.1,1,1,1,3,Lost
15576.0,38,1,834.6700000000001,4,1,3,8,Potential Loyalist
15577.0,151,5,308.83,3,4,2,9,Loyal Customers
15578.0,162,1,119.15,3,1,1,5,Others
15579.0,69,5,971.9,3,4,3,10,Loyal Customers
15580.0,377,8,1143.89,2,4,4,10,At Risk
15581.0,131,36,4282.9,3,5,5,13,Loyal Customers
15582.0,25,3,663.01,4,3,3,10,Loyal Customers
15583.0,376,1,99.36,2,1,1,4,Others
15584.0,24,6,1029.85,4,4,3,11,Champions
15585.0,177,1,439.4,3,1,2,6,Others
15586.0,593,3,1139.1,1,3,4,8,Others
15587.0,50,7,1522.0800000000002,4,4,4,12,Champions
15588.0,678,1,192.0,1,1,1,3,Lost
15589.0,256,3,413.73,2,3,2,7,Others
15590.0,382,5,1422.8,2,4,4,10,At Risk
15591.0,583,3,170.20000000000002,1,3,1,5,Others
15592.0,47,1,388.58,4,1,2,7,Potential Loyalist
15593.0,71,1,199.8,3,1,1,5,Others
15594.0,16,5,1654.38,5,4,4,13,Champions
15595.0,488,1,357.6,1,1,2,4,Lost
15596.0,101,9,2506.69,3,5,4,12,Loyal Customers
15597.0,35,2,563.37,4,2,3,9,Potential Loyalist
15598.0,53,2,521.07,4,2,3,9,Potential Loyalist
15599.0,27,3,1141.41,4,3,4,11,Loyal Customers
15600.0,428,4,1035.56,1,3,3,7,Others
15601.0,11,30,13433.220000000001,5,5,5,15,Champions
15602.0,8,16,3081.26,5,5,5,15,Champions
15603.0,79,2,88.48,3,2,1,6,Others
15604.0,52,1,216.39,4,1,1,6,Potential Loyalist
15605.0,36,9,1595.45,4,5,4,13,Champions
15606.0,61,17,4896.59,3,5,5,13,Loyal Customers
15607.0,337,9,1532.6200000000001,2,5,4,11,At Risk
15608.0,28,5,1626.43,4,4,4,12,Champions
15609.0,184,1,268.78000000000003,3,1,2,6,Others
15610.0,52,1,112.46000000000001,4,1,1,6,Potential Loyalist
15611.0,10,23,1768.38,5,5,4,14,Champions
15612.0,36,2,180.15,4,2,1,7,Potential Loyalist
15613.0,610,1,393.82,1,1,2,4,Lost
15614.0,438,4,2844.6600000000003,1,3,5,9,Others
15615.0,10,47,19692.87,5,5,5,15,Champions
15616.0,438,1,233.76000000000002,1,1,1,3,Lost
15617.0,396,3,733.8000000000001,2,3,3,8,Others
15618.0,33,4,739.951,4,3,3,10,Loyal Customers
15619.0,11,1,244.60000000000002,5,1,2,8,Potential Loyalist
15620.0,57,4,1555.16,4,3,4,11,Loyal Customers
15621.0,4,4,1293.03,5,3,4,12,Loyal Customers
15622.0,43,17,6606.16,4,5,5,14,Champions
15623.0,141,8,2281.95,3,4,4,11,Loyal Customers
15624.0,117,4,532.78,3,3,3,9,Loyal Customers
15625.0,104,9,3236.4,3,5,5,13,Loyal Customers
15626.0,75,3,1027.72,3,3,3,9,Loyal Customers
15627.0,457,2,566.9,1,2,3,6,Lost
15628.0,5,17,5260.16,5,5,5,15,Champions
15629.0,450,4,2075.6,1,3,4,8,Others
15630.0,45,3,1296.2,4,3,4,11,Loyal Customers
15631.0,642,1,579.67,1,1,3,5,Lost
15632.0,16,8,3078.0099999999998,5,4,5,14,Champions
15633.0,509,12,3857.1600000000003,1,5,5,11,At Risk
15634.0,17,2,538.75,5,2,3,10,Potential Loyalist
15636.0,90,4,1215.93,3,3,4,10,Loyal Customers
15637.0,53,5,762.74,4,4,3,11,Champions
15638.0,379,6,1801.65,2,4,4,10,At Risk
15639.0,134,3,748.98,3,3,3,9,Loyal Customers
15640.0,4,29,19414.08,5,5,5,15,Champions
15641.0,105,12,5094.8,3,5,5,13,Loyal Customers
15642.0,730,1,105.78000000000002,1,1,1,3,Lost
15643.0,192,3,433.95000000000005,2,3,2,7,Others
15644.0,166,4,741.55,3,3,3,9,Loyal Customers
15645.0,19,3,972.32,5,3,3,11,Loyal Customers
15646.0,158,5,879.46,3,4,3,10,Loyal Customers
15647.0,415,1,169.0,1,1,1,3,Lost
15648.0,204,2,541.0500000000001,2,2,3,7,Others
15649.0,336,4,2155.4,2,3,4,9,Others
15650.0,522,2,451.33000000000004,1,2,2,5,Lost
15651.0,37,5,1259.06,4,4,4,12,Champions
15652.0,91,5,1061.89,3,4,4,11,Loyal Customers
15653.0,93,2,877.4399999999999,3,2,3,8,Others
15654.0,9,2,907.53,5,2,3,10,Potential Loyalist
15655.0,243,1,465.57,2,1,2,5,Others
15656.0,45,4,569.4,4,3,3,10,Loyal Customers
15657.0,23,1,30.0,4,1,1,6,Potential Loyalist
15658.0,190,7,1684.02,2,4,4,10,At Risk
15659.0,44,3,254.99,4,3,2,9,Loyal Customers
15660.0,25,14,2643.04,4,5,5,14,Champions
15661.0,317,8,1174.55,2,4,4,10,At Risk
15662.0,661,2,256.78000000000003,1,2,2,5,Lost
15663.0,106,1,138.14,3,1,1,5,Others
15664.0,51,4,1179.03,4,3,4,11,Loyal Customers
15665.0,168,5,3837.42,3,4,5,12,Loyal Customers
15666.0,472,2,573.29,1,2,3,6,Lost
15667.0,40,1,301.32,4,1,2,7,Potential Loyalist
15668.0,218,1,76.32000000000001,2,1,1,4,Others
15669.0,40,4,608.84,4,3,3,10,Loyal Customers
15670.0,297,2,296.55,2,2,2,6,Others
15671.0,19,7,2564.73,5,4,5,14,Champions
15672.0,725,1,32.550000000000004,1,1,1,3,Lost
15673.0,88,9,5075.34,3,5,5,13,Loyal Customers
15674.0,73,12,5679.12,3,5,5,13,Loyal Customers
15675.0,81,4,467.79,3,3,2,8,Loyal Customers
15676.0,19,3,2885.26,5,3,5,13,Loyal Customers
15677.0,49,3,1118.78,4,3,4,11,Loyal Customers
15678.0,53,3,1797.14,4,3,4,11,Loyal Customers
15679.0,24,4,781.28,4,3,3,10,Loyal Customers
15680.0,9,10,4151.33,5,5,5,15,Champions
15681.0,25,13,2338.8,4,5,4,13,Champions
15682.0,599,2,318.24,1,2,2,5,Lost
15683.0,117,2,504.64,3,2,2,7,Others
15684.0,547,3,116.25,1,3,1,5,Others
15685.0,450,1,38.980000000000004,1,1,1,3,Lost
15686.0,420,1,90.0,1,1,1,3,Lost
15687.0,9,9,2358.15,5,5,4,14,Champions
15688.0,419,1,172.67000000000002,1,1,1,3,Lost
15689.0,120,3,444.78000000000003,3,3,2,8,Loyal Customers
15690.0,4,2,239.76,5,2,2,9,Potential Loyalist
15691.0,252,4,469.3,2,3,2,7,Others
15692.0,28,1,191.04,4,1,1,6,Potential Loyalist
15693.0,659,1,37.5,1,1,1,3,Lost
15694.0,1,23,7080.76,5,5,5,15,Champions
15695.0,267,4,905.69,2,3,3,8,Others
15696.0,33,13,3061.32,4,5,5,14,Champions
15697.0,690,1,219.9,1,1,1,3,Lost
15698.0,624,1,46.2,1,1,1,3,Lost
15699.0,18,1,201.0,5,1,1,7,Potential Loyalist
15700.0,172,2,592.23,3,2,3,8,Others
15701.0,2,4,1219.04,5,3,4,12,Loyal Customers
15702.0,476,1,86.72,1,1,1,3,Lost
15703.0,265,1,211.5,2,1,1,4,Others
15704.0,140,6,3239.9100000000003,3,4,5,12,Loyal Customers
15705.0,201,1,79.5,2,1,1,4,Others
15706.0,65,3,714.16,3,3,3,9,Loyal Customers
15707.0,35,4,837.48,4,3,3,10,Loyal Customers
15708.0,41,9,3532.17,4,5,5,14,Champions
15709.0,284,2,206.55,2,2,1,5,Others
15710.0,417,1,825.72,1,1,3,5,Lost
15711.0,557,2,384.45,1,2,2,5,Lost
15712.0,9,12,3056.01,5,5,5,15,Champions
15713.0,143,4,778.54,3,3,3,9,Loyal Customers
15714.0,12,5,709.3100000000001,5,4,3,12,Champions
15715.0,556,5,574.52,1,4,3,8,At Risk
15716.0,146,11,2903.66,3,5,5,13,Loyal Customers
15717.0,234,5,541.7,2,4,3,9,At Risk
15718.0,540,1,293.79,1,1,2,4,Lost
15719.0,33,31,9231.960000000001,4,5,5,14,Champions
15720.0,24,2,528.82,4,2,3,9,Potential Loyalist
15721.0,12,1,498.58,5,1,2,8,Potential Loyalist
15722.0,36,10,4375.55,4,5,5,14,Champions
15723.0,365,4,847.75,2,3,3,8,Others
15724.0,201,3,310.85,2,3,2,7,Others
15725.0,15,1,382.25,5,1,2,8,Potential Loyalist
15726.0,390,1,199.91,2,1,1,4,Others
15727.0,17,14,7651.91,5,5,5,15,Champions
15728.0,380,2,544.6,2,2,3,7,Others
15729.0,213,3,192.55,2,3,1,6,Others
15730.0,66,5,1483.78,3,4,4,11,Loyal Customers
15731.0,554,1,125.3,1,1,1,3,Lost
15732.0,212,10,1669.32,2,5,4,11,At Risk
15733.0,283,1,112.4,2,1,1,4,Others
15734.0,115,4,1525.7,3,3,4,10,Loyal Customers
15735.0,421,1,293.78,1,1,2,4,Lost
15736.0,435,2,1522.52,1,2,4,7,Lost
15737.0,15,7,988.1700000000001,5,4,3,12,Champions
15738.0,19,41,13303.27,5,5,5,15,Champions
15739.0,66,1,449.12,3,1,2,6,Others
15740.0,49,1,154.88,4,1,1,6,Potential Loyalist
15741.0,458,2,195.87,1,2,1,4,Lost
15742.0,619,1,100.77,1,1,1,3,Lost
15743.0,16,4,566.3100000000001,5,4,3,12,Champions
15744.0,78,1,34.8,3,1,1,5,Others
15745.0,19,4,928.5400000000001,5,4,3,12,Champions
15746.0,134,1,196.88,3,1,1,5,Others
15747.0,13,9,2430.36,5,5,4,14,Champions
15748.0,40,3,587.36,4,3,3,10,Loyal Customers
15749.0,235,3,44534.3,2,3,5,10,Others
15750.0,3,18,6105.111,5,5,5,15,Champions
15751.0,461,10,1099.24,1,5,4,10,At Risk
15752.0,40,9,4157.74,4,5,5,14,Champions
15753.0,305,1,79.2,2,1,1,4,Others
15754.0,51,8,2829.41,4,4,5,13,Champions
15755.0,10,17,5557.82,5,5,5,15,Champions
15756.0,61,4,459.36,3,4,2,9,Loyal Customers
15757.0,66,6,2481.11,3,4,4,11,Loyal Customers
15758.0,25,1,205.25,4,1,1,6,Potential Loyalist
15759.0,297,5,287.93,2,4,2,8,At Risk
15761.0,443,1,37.95,1,1,1,3,Lost
15762.0,65,2,482.95000000000005,3,2,2,7,Others
15763.0,32,2,602.87,4,2,3,9,Potential Loyalist
15764.0,88,8,3918.53,3,4,5,12,Loyal Customers
15765.0,667,1,298.38,1,1,2,4,Lost
15766.0,64,3,713.16,3,3,3,9,Loyal Customers
15768.0,116,34,7631.650000000001,3,5,5,13,Loyal Customers
15769.0,7,46,88704.32,5,5,5,15,Champions
15770.0,613,1,283.2,1,1,2,4,Lost
15771.0,604,3,974.29,1,3,3,7,Others
15772.0,418,1,224.08,1,1,1,3,Lost
15773.0,6,2,758.62,5,2,3,10,Potential Loyalist
15774.0,69,6,1058.99,3,4,4,11,Loyal Customers
15775.0,245,2,133.5,2,2,1,5,Others
15776.0,133,1,170.97,3,1,1,5,Others
15777.0,241,7,1489.41,2,4,4,10,At Risk
15778.0,431,1,282.45,1,1,2,4,Lost
15779.0,463,2,85.83000000000001,1,2,1,4,Lost
15780.0,184,3,402.08,3,3,2,8,Loyal Customers
15781.0,25,3,254.91,4,3,2,9,Loyal Customers
15782.0,10,4,3465.7,5,4,5,14,Champions
15783.0,11,1,214.1,5,1,1,7,Potential Loyalist
15784.0,468,2,631.5799999999999,1,2,3,6,Lost
15785.0,33,16,4753.9,4,5,5,14,Champions
15786.0,46,5,7364.27,4,4,5,13,Champions
15787.0,26,3,767.35,4,3,3,10,Loyal Customers
15788.0,509,1,157.33,1,1,1,3,Lost
15789.0,358,6,1810.96,2,4,4,10,At Risk
15790.0,10,1,160.65,5,1,1,7,Potential Loyalist
15791.0,44,5,3348.29,4,4,5,13,Champions
15792.0,400,2,902.0400000000001,2,2,3,7,Others
15793.0,15,8,2382.92,5,4,4,13,Champions
15794.0,736,2,721.35,1,2,3,6,Lost
15795.0,150,8,1855.22,3,4,4,11,Loyal Customers
15796.0,1,17,3688.53,5,5,5,15,Champions
15797.0,113,5,2806.08,3,4,5,12,Loyal Customers
15798.0,493,3,1422.84,1,3,4,8,Others
15799.0,76,4,1259.19,3,4,4,11,Loyal Customers
15800.0,107,7,930.33,3,4,3,10,Loyal Customers
15801.0,46,3,997.85,4,3,3,10,Loyal Customers
15803.0,51,4,1889.8600000000001,4,4,4,12,Champions
15804.0,1,13,3420.14,5,5,5,15,Champions
15805.0,23,30,9590.380000000001,4,5,5,14,Champions
15806.0,46,3,784.58,4,3,3,10,Loyal Customers
15807.0,50,4,1622.62,4,4,4,12,Champions
15808.0,306,21,15515.43,2,5,5,12,At Risk
15809.0,36,6,700.84,4,4,3,11,Champions
15810.0,79,8,2882.4900000000002,3,4,5,12,Loyal Customers
15811.0,22,7,3386.32,4,4,5,13,Champions
15812.0,107,12,5006.12,3,5,5,13,Loyal Customers
15813.0,208,2,937.66,2,2,3,7,Others
15814.0,17,6,2262.44,5,4,4,13,Champions
15815.0,64,5,2020.5,3,4,4,11,Loyal Customers
15816.0,542,2,93.3,1,2,1,4,Lost
15817.0,421,3,2448.1,1,3,4,8,Others
15818.0,588,1,340.5,1,1,2,4,Lost
15819.0,49,10,3840.9900000000002,4,5,5,14,Champions
15820.0,320,1,206.98,2,1,1,4,Others
15821.0,44,2,396.86,4,2,2,8,Potential Loyalist
15822.0,3,6,1556.11,5,4,4,13,Champions
15823.0,729,2,3433.32,1,2,5,8,Lost
15824.0,453,2,890.94,1,2,3,6,Lost
15825.0,172,1,257.44,3,1,2,6,Others
15826.0,56,4,2303.63,4,4,4,12,Champions
15827.0,73,27,2484.92,3,5,4,12,Loyal Customers
15828.0,375,1,845.57,2,1,3,6,Others
15829.0,99,2,610.64,3,2,3,8,Others
15830.0,38,1,459.5,4,1,2,7,Potential Loyalist
15831.0,58,3,726.81,4,3,3,10,Loyal Customers
15832.0,254,1,821.49,2,1,3,6,Others
15833.0,738,1,80.4,1,1,1,3,Lost
15834.0,70,6,2857.94,3,4,5,12,Loyal Customers
15835.0,44,4,802.09,4,4,3,11,Champions
15836.0,50,1,49.97,4,1,1,6,Potential Loyalist
15837.0,65,2,622.61,3,2,3,8,Others
15838.0,11,34,74163.0,5,5,5,15,Champions
15839.0,33,3,1048.49,4,3,3,10,Loyal Customers
15840.0,59,2,338.56,4,2,2,8,Potential Loyalist
15841.0,73,9,2527.31,3,5,4,12,Loyal Customers
15842.0,393,2,466.0,2,2,2,6,Others
15843.0,304,1,80.70000000000002,2,1,1,4,Others
15844.0,46,1,108.83999999999999,4,1,1,6,Potential Loyalist
15845.0,18,11,3825.23,5,5,5,15,Champions
15846.0,385,1,107.01,2,1,1,4,Others
15847.0,38,5,695.32,4,4,3,11,Champions
15848.0,622,1,122.99,1,1,1,3,Lost
15850.0,19,6,998.3199999999999,5,4,3,12,Champions
15851.0,527,1,109.73,1,1,1,3,Lost
15852.0,187,3,119.06,3,3,1,7,Loyal Customers
15853.0,52,1,110.8,4,1,1,6,Potential Loyalist
15854.0,4,21,5463.96,5,5,5,15,Champions
15855.0,137,6,1052.72,3,4,3,10,Loyal Customers
15856.0,4,52,33496.14,5,5,5,15,Champions
15857.0,19,2,510.78,5,2,2,9,Potential Loyalist
15858.0,16,13,3253.22,5,5,5,15,Champions
15859.0,432,1,244.16,1,1,2,4,Lost
15860.0,41,17,2073.81,4,5,4,13,Champions
15861.0,12,11,4151.19,5,5,5,15,Champions
15862.0,8,13,2357.54,5,5,4,14,Champions
15863.0,26,5,322.35,4,4,2,10,Champions
15864.0,22,7,2073.36,4,4,4,12,Champions
15865.0,41,5,1538.47,4,4,4,12,Champions
15866.0,101,1,163.18,3,1,1,5,Others
15867.0,5,30,6596.7,5,5,5,15,Champions
15868.0,583,1,94.53,1,1,1,3,Lost
15869.0,277,3,323.65999999999997,2,3,2,7,Others
15870.0,33,4,631.31,4,4,3,11,Champions
15871.0,437,1,6.7,1,1,1,3,Lost
15872.0,15,4,682.38,5,4,3,12,Champions
15873.0,500,4,313.91999999999996,1,4,2,7,At Risk
15874.0,64,19,8144.76,3,5,5,13,Loyal Customers
15875.0,646,1,111.72,1,1,1,3,Lost
15876.0,409,2,1349.6399999999999,2,2,4,8,Others
15877.0,2,2,421.13,5,2,2,9,Potential Loyalist
15878.0,562,2,318.02,1,2,2,5,Lost
15879.0,404,3,783.65,2,3,3,8,Others
15880.0,369,1,612.86,2,1,3,6,Others
15881.0,312,5,483.49,2,4,2,8,At Risk
15882.0,199,8,1488.03,2,5,4,11,At Risk
15883.0,2,2,348.28,5,2,2,9,Potential Loyalist
15884.0,432,2,249.70000000000002,1,2,2,5,Lost
15885.0,93,10,877.87,3,5,3,11,Loyal Customers
15886.0,60,4,949.77,3,4,3,10,Loyal Customers
15887.0,407,3,993.35,2,3,3,8,Others
15888.0,81,3,230.81,3,3,1,7,Loyal Customers
15889.0,157,8,1589.43,3,5,4,12,Loyal Customers
15890.0,395,4,291.84999999999997,2,4,2,8,At Risk
15891.0,227,1,450.72,2,1,2,5,Others
15892.0,669,1,94.75,1,1,1,3,Lost
15893.0,482,1,305.28000000000003,1,1,2,4,Lost
15894.0,253,2,404.39,2,2,2,6,Others
15895.0,150,1,179.17,3,1,1,5,Others
15897.0,194,2,222.05,2,2,1,5,Others
15898.0,1,25,4836.47,5,5,5,15,Champions
15899.0,369,1,87.0,2,1,1,4,Others
15900.0,24,4,874.0,4,4,3,11,Champions
15901.0,17,5,596.62,5,4,3,12,Champions
15902.0,380,1,128.01,2,1,1,4,Others
15903.0,10,11,8583.84,5,5,5,15,Champions
15904.0,8,1,128.23,5,1,1,7,Potential Loyalist
15905.0,543,1,98.79,1,1,1,3,Lost
15906.0,20,10,1642.89,4,5,4,13,Champions
15907.0,4,3,834.1,5,3,3,11,Loyal Customers
15908.0,512,1,162.42,1,1,1,3,Lost
15909.0,174,1,191.94,3,1,1,5,Others
15910.0,1,15,2437.05,5,5,4,14,Champions
15911.0,624,8,1549.44,1,5,4,10,At Risk
15912.0,178,9,973.6700000000001,3,5,3,11,Loyal Customers
15913.0,534,1,6.300000000000001,1,1,1,3,Lost
15914.0,378,2,146.49,2,2,1,5,Others
15915.0,402,1,393.76,2,1,2,5,Others
15916.0,16,12,2493.02,5,5,4,14,Champions
15917.0,248,5,439.28000000000003,2,4,2,8,At Risk
15918.0,191,3,582.88,2,3,3,8,Others
15919.0,20,2,809.71,4,2,3,9,Potential Loyalist
15920.0,154,8,379.19,3,5,2,10,Loyal Customers
15921.0,173,4,542.51,3,4,3,10,Loyal Customers
15922.0,373,1,657.4000000000001,2,1,3,6,Others
15923.0,373,1,218.36,2,1,1,4,Others
15924.0,731,1,92.87,1,1,1,3,Lost
15925.0,194,1,168.9,2,1,1,4,Others
15926.0,542,1,134.44,1,1,1,3,Lost
15927.0,647,1,123.39,1,1,1,3,Lost
15928.0,656,1,140.53,1,1,1,3,Lost
15929.0,644,1,594.0,1,1,3,5,Lost
15930.0,67,1,393.63,3,1,2,6,Others
15931.0,428,1,199.95,1,1,1,3,Lost
15932.0,4,8,2384.17,5,5,4,14,Champions
15933.0,21,3,1081.6100000000001,4,3,4,11,Loyal Customers
15934.0,418,2,2063.46,1,2,4,7,Lost
15935.0,239,1,91.04,2,1,1,4,Others
15936.0,379,2,241.39000000000001,2,2,2,6,Others
15937.0,64,1,145.35,3,1,1,5,Others
15938.0,112,9,697.91,3,5,3,11,Loyal Customers
15939.0,90,15,9005.64,3,5,5,13,Loyal Customers
15941.0,637,1,405.0,1,1,2,4,Lost
15942.0,134,1,300.54,3,1,2,6,Others
15943.0,650,2,271.28999999999996,1,2,2,5,Lost
15944.0,277,4,1606.8400000000001,2,4,4,10,At Risk
15945.0,365,4,787.32,2,4,3,9,At Risk
15946.0,503,3,2026.98,1,3,4,8,Others
15947.0,83,1,1485.84,3,1,4,8,Others
15948.0,8,3,1509.0900000000001,5,3,4,12,Loyal Customers
15949.0,17,2,364.72,5,2,2,9,Potential Loyalist
15950.0,32,10,6737.51,4,5,5,14,Champions
15951.0,9,3,812.72,5,3,3,11,Loyal Customers
15952.0,34,4,713.4200000000001,4,4,3,11,Champions
15953.0,15,18,3285.45,5,5,5,15,Champions
15954.0,589,1,190.75,1,1,1,3,Lost
15955.0,24,22,8097.31,4,5,5,14,Champions
